Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/08/12,71021.95685797023,71021.95928694966,0.005575203831540421,0.005491374191478826,69116.99493074909,49.18379627687682,1904.961927221142,70500.0,71545.0,70500.0,71546.0,,,,,
2020/08/13,71021.96224774564,71021.96459618637,0.005389775411458686,0.005309236716129817,69164.9409553377,47.94602458861482,1857.0212924079387,70500.0,71545.0,70499.0,71545.0,,,,,
2020/08/14,71021.9674593505,71021.9697303927,0.005211604860960506,0.005134206323418766,69211.68035978398,46.73940444627078,1810.287099566529,70501.0,71546.0,70500.0,71545.0,,,,,
2020/08/15,71021.97249970505,71021.97469634419,0.005040354546508752,0.004965951491612941,69257.24351103835,45.56315125437686,1764.7289886666986,70501.0,71544.0,70499.0,71544.0,,,,,
2020/08/16,71021.9773754103,71021.97950050228,0.004875705242739059,0.004804158088518307,69301.66001066302,44.416499624669086,1720.3173647472722,70500.0,71545.0,70499.0,71545.0,,,,,
2020/08/17,71021.98209276171,71021.98414903207,0.004717351417639293,0.004648529793485068,69344.95871540572,43.298704742701375,1677.0233773559885,70500.0,71544.0,70500.0,71546.0,,,,,
2020/08/18,71021.98665776582,71021.98864781552,0.004565004113828763,0.004498783455346711,69387.16775261656,42.20903721083596,1634.8189051492664,70499.0,71546.0,70499.0,71544.0,,,,,
2020/08/19,71021.99107615823,71021.99300247051,0.004418392403749749,0.004354654985945672,69428.31454315464,41.14679053808504,1593.676533003585,70501.0,71544.0,70499.0,71544.0,,,,,
2020/08/20,71021.99535341731,71021.99721836517,0.0042772590823005885,0.004215894659864716,69468.42581945847,40.111276303825434,1553.569533958842,70499.0,71545.0,70500.0,71545.0,,,,,
2020/08/21,71021.99949477868,71022.00130062962,0.0041413613653276116,0.004082264451426454,69507.52764133048,39.101821872012806,1514.4718534481945,70499.0,71545.0,70501.0,71546.0,,,,,
2020/08/22,71022.00350524599,71022.00525416822,0.004010467309853993,0.003953538602218032,69545.64541265651,38.11777132602583,1476.3580925894785,70501.0,71544.0,70502.0,71545.0,,,,,
2020/08/23,71022.00738959892,71022.00908366639,0.003884352932800539,0.003829498164122924,69582.80389099069,37.15847833418229,1439.203498608229,70501.0,71546.0,70499.0,71546.0,,,,,
2020/08/24,71022.01115241779,71022.01279361438,0.0037628188729286194,0.0037099479959579185,69619.02722062012,36.22332962942892,1402.983931797673,70500.0,71546.0,70499.0,71544.0,,,,,
2020/08/25,71022.01479808282,71022.01638830772,0.0036456650268519297,0.003594693334889598,69654.33893573155,35.311715111427475,1367.6758623512724,70500.0,71545.0,70501.0,71545.0,,,,,
2020/08/26,71022.01833079183,71022.01987186298,0.0035327090154169127,0.0034835552651202306,69688.76198291137,34.42304717982188,1333.256347880466,70500.0,71546.0,70501.0,71545.0,,,,,
2020/08/27,71022.02175456213,71022.02324822027,0.00342377029301133,0.003376357286470011,69722.31872801862,33.556745107256575,1299.7030265435023,70501.0,71545.0,70500.0,71544.0,,,,,
